race_id,timestamp,lap_number,direction,speed_frame
73,1778244398.783,3,left,4.326
73,1778244398.799,3,left,4.426
73,1778244399.024,3,right,4.5
73,1778244399.04,3,right,4.5
73,1778244399.057,3,right,4.5
73,1778244399.074,3,right,4.5
73,1778244399.09,3,right,4.5
73,1778244399.106,3,right,4.5
73,1778244399.122,3,right,4.45
73,1778244399.138,3,right,4.4
73,1778244399.154,3,right,4.35
73,1778244399.17,3,right,4.3
73,1778244399.186,3,right,4.25
73,1778244399.202,3,right,4.2
73,1778244399.218,3,right,4.15
73,1778244399.233,3,right,3.443
73,1778244399.249,3,right,2.8
73,1778244399.265,3,right,2.75
73,1778244400.197,3,right,2.2
73,1778244400.213,3,right,2.3
73,1778244400.23,3,right,2.25
73,1778244400.246,3,right,2.2
73,1778244400.582,3,right,2.2
73,1778244400.598,3,right,2.3
73,1778244400.614,3,right,2.4
73,1778244400.63,3,right,2.5
73,1778244400.646,3,right,2.6
73,1778244400.662,3,right,2.7
73,1778244400.678,3,right,2.8
73,1778244400.694,3,right,2.9
73,1778244400.71,3,right,3.0
73,1778244400.727,3,right,3.1
73,1778244400.743,3,right,3.2
73,1778244400.759,3,right,3.3
73,1778244400.775,3,right,3.4
73,1778244400.791,3,right,3.5
73,1778244400.807,3,right,3.6
73,1778244400.823,3,right,3.7
73,1778244400.839,3,right,3.8
73,1778244400.855,3,right,3.9
73,1778244400.871,3,right,4.0
73,1778244400.887,3,right,4.1
73,1778244400.903,3,right,4.2
73,1778244401.339,3,right,2.243
73,1778244401.355,3,right,2.343
73,1778244401.371,3,right,2.443
73,1778244401.388,3,right,2.543
73,1778244401.402,3,right,2.643
73,1778244401.418,3,right,2.743
73,1778244401.434,3,right,2.843
73,1778244401.451,3,right,2.943
73,1778244401.467,3,right,3.043
73,1778244401.482,3,right,3.143
74,1778244887.853,1,left,2.6
74,1778244887.868,1,left,2.7
74,1778244887.884,1,left,2.8
74,1778244887.9,1,left,2.9
74,1778244887.917,1,left,3.0
74,1778244887.932,1,left,3.1
74,1778244887.949,1,left,3.2
74,1778244887.965,1,left,3.3
74,1778244887.981,1,left,3.4
74,1778244887.997,1,left,3.5
74,1778244888.014,1,left,3.6
74,1778244888.03,1,left,3.7
74,1778244888.046,1,left,3.8
74,1778244888.062,1,left,3.9
74,1778244888.079,1,left,4.0
74,1778244888.094,1,left,4.1
74,1778244888.111,1,left,4.2
74,1778244888.127,1,left,4.3
74,1778244888.143,1,left,4.4
74,1778244888.159,1,left,4.5
74,1778244888.175,1,left,4.5
74,1778244888.192,1,left,4.5
74,1778244888.208,1,left,4.5
74,1778244888.224,1,left,4.5
74,1778244888.24,1,left,4.5
74,1778244888.256,1,left,4.5
74,1778244888.273,1,left,4.5
74,1778244888.289,1,left,4.5
74,1778244888.306,1,left,4.5
74,1778244888.322,1,left,4.5
74,1778244888.338,1,left,4.5
74,1778244888.355,1,left,4.5
74,1778244888.371,1,left,4.5
74,1778244888.386,1,left,4.5
74,1778244888.403,1,left,4.5
74,1778244888.419,1,left,4.5
74,1778244888.436,1,left,4.5
74,1778244888.451,1,left,4.5
74,1778244888.468,1,left,4.5
74,1778244888.484,1,left,4.5
74,1778244888.501,1,left,4.5
74,1778244888.518,1,left,4.5
74,1778244888.533,1,left,4.5
74,1778244888.549,1,left,4.5
74,1778244888.566,1,left,4.5
74,1778244888.582,1,left,4.5
74,1778244888.971,1,left,2.217
74,1778244888.987,1,left,2.317
74,1778244889.003,1,left,2.417
74,1778244889.019,1,left,2.517
74,1778244889.035,1,left,2.617
74,1778244889.05,1,left,2.717
74,1778244889.067,1,left,2.817
74,1778244889.083,1,left,2.917
74,1778244889.1,1,left,3.017
74,1778244889.116,1,left,3.117
74,1778244889.133,1,left,3.217
74,1778244889.149,1,left,3.317
74,1778244889.165,1,left,2.216
74,1778244889.182,1,left,2.316
74,1778244889.198,1,left,2.416
74,1778244889.215,1,left,2.516
74,1778244889.231,1,left,2.616
74,1778244889.247,1,left,2.716
74,1778244889.264,1,left,2.816
74,1778244889.28,1,left,2.916
74,1778244889.296,1,left,3.016
74,1778244889.311,1,left,2.625
74,1778244889.328,1,left,2.725
74,1778244889.344,1,left,2.825
74,1778244889.361,1,left,2.925
74,1778244889.376,1,left,3.025
74,1778244889.391,1,left,3.125
74,1778244889.408,1,left,3.225
74,1778244889.424,1,left,3.325
74,1778244889.442,1,left,3.425
74,1778244889.456,1,left,3.525
74,1778244889.473,1,left,3.625
74,1778244889.488,1,left,3.725
74,1778244889.505,1,left,3.825
74,1778244889.521,1,left,3.925
74,1778244890.656,1,left,3.451
74,1778244890.671,1,left,3.196
74,1778244890.687,1,left,3.296
74,1778244890.703,1,left,3.057
74,1778244890.718,1,left,2.841
74,1778244890.735,1,left,2.941
74,1778244890.751,1,left,3.041
74,1778244890.768,1,left,3.141
74,1778244890.784,1,left,3.241
74,1778244890.801,1,left,3.007
74,1778244890.817,1,left,3.107
74,1778244890.833,1,left,2.886
74,1778244890.85,1,left,2.986
74,1778244890.866,1,left,2.754
74,1778244890.882,1,left,2.854
74,1778244890.897,1,left,2.659
74,1778244890.914,1,left,2.759
74,1778244890.93,1,left,2.573
74,1778244890.946,1,left,2.406
74,1778244891.303,1,right,2.287
74,1778244891.32,1,right,2.387
74,1778244891.336,1,right,2.487
74,1778244893.024,1,left,2.209
74,1778244893.04,1,left,2.309
74,1778244893.056,1,left,2.409
74,1778244893.072,1,left,2.509
74,1778244893.429,1,left,2.266
74,1778244893.445,1,left,2.366
74,1778244893.461,1,left,2.466
74,1778244893.477,1,left,2.566
74,1778244893.494,1,left,2.666
74,1778244893.51,1,left,2.766
74,1778244893.526,1,left,2.866
74,1778244893.542,1,left,2.966
74,1778244893.559,1,left,3.066
74,1778244893.575,1,left,3.166
74,1778244893.591,1,left,3.266
74,1778244893.608,1,left,3.366
74,1778244893.624,1,left,3.466
74,1778244893.64,1,left,3.566
74,1778244893.656,1,left,3.666
74,1778244893.672,1,left,3.766
74,1778244893.689,1,left,3.866
74,1778244893.706,1,left,3.966
74,1778244893.722,1,left,4.066
74,1778244893.738,1,left,4.166
74,1778244893.755,1,left,4.266
74,1778244893.772,1,left,4.366
74,1778244893.787,1,left,4.466
74,1778244893.803,1,left,4.5
74,1778244893.819,1,left,4.5
74,1778244893.836,1,left,4.5
74,1778244893.852,1,left,4.5
74,1778244894.064,1,right,4.5
74,1778244894.08,1,right,4.5
74,1778244894.096,1,right,4.5
74,1778244894.113,1,right,4.5
74,1778244894.129,1,right,4.5
74,1778244894.145,1,right,4.5
74,1778244894.162,1,right,4.5
74,1778244894.178,1,right,4.45
74,1778244894.194,1,right,4.4
74,1778244894.21,1,right,4.35
74,1778244894.225,1,right,4.3
74,1778244894.242,1,right,4.25
74,1778244894.258,1,right,4.2
74,1778244894.274,1,right,4.15
74,1778244894.291,1,right,4.1
74,1778244894.307,1,right,4.05
74,1778244894.323,1,right,4.0
74,1778244894.339,1,right,3.95
74,1778244894.355,1,right,3.9
74,1778244894.371,1,right,3.85
74,1778244894.388,1,right,3.8
74,1778244894.404,1,right,3.75
74,1778244894.42,1,right,3.7
74,1778244894.436,1,right,3.65
74,1778244894.453,1,right,3.6
74,1778244894.469,1,right,3.55
74,1778244894.486,1,right,3.5
74,1778244894.502,1,right,3.45
74,1778244894.518,1,right,3.4
74,1778244894.535,1,right,3.35
74,1778244894.551,1,right,3.3
74,1778244894.568,1,right,3.25
74,1778244894.584,1,right,3.2
74,1778244894.601,1,right,3.15
74,1778244894.617,1,right,3.1
74,1778244894.633,1,right,3.05
74,1778244894.65,1,right,3.0
74,1778244894.666,1,right,2.95
74,1778244894.682,1,right,2.9
74,1778244894.698,1,right,2.85
74,1778244894.714,1,right,2.8
74,1778244894.73,1,right,2.75
74,1778244894.747,1,right,2.7
74,1778244894.763,1,right,2.65
74,1778244894.78,1,right,2.6
74,1778244894.796,1,right,2.55
74,1778244894.812,1,right,2.5
74,1778244894.828,1,right,2.45
74,1778244894.844,1,right,2.4
74,1778244894.86,1,right,2.35
74,1778244894.877,1,right,2.3
74,1778244894.893,1,right,2.25
74,1778244894.909,1,right,2.35
74,1778244894.925,1,right,2.45
74,1778244894.942,1,right,2.55
74,1778244894.958,1,right,2.65
74,1778244894.974,1,right,2.75
74,1778244894.991,1,right,2.85
74,1778244895.007,1,right,2.95
74,1778244895.023,1,right,3.05
74,1778244895.039,1,right,3.15
74,1778244895.055,1,right,3.25
74,1778244895.072,1,right,3.35
74,1778244895.088,1,right,3.45
74,1778244895.104,1,right,3.55
74,1778244895.12,1,right,3.65
74,1778244895.136,1,right,3.75
74,1778244895.153,1,right,3.85
74,1778244895.169,1,right,3.95
74,1778244895.186,1,right,4.05
74,1778244895.202,1,right,4.15
74,1778244895.218,1,right,4.25
74,1778244895.234,1,right,4.35
74,1778244895.251,1,right,4.45
74,1778244895.267,1,right,4.5
74,1778244895.283,1,right,4.5
74,1778244895.3,1,right,4.5
74,1778244895.316,1,right,4.5
74,1778244895.332,1,right,4.5
74,1778244895.349,1,right,4.5
74,1778244895.365,1,right,4.5
74,1778244895.381,1,right,4.5
74,1778244895.398,1,right,4.5
74,1778244895.414,1,right,4.5
74,1778244895.43,1,right,4.5
74,1778244895.446,1,right,4.5
74,1778244895.462,1,right,4.5
74,1778244895.478,1,right,4.5
74,1778244895.494,1,right,4.5
74,1778244895.511,1,right,4.5
74,1778244895.527,1,right,4.5
74,1778244895.543,1,right,4.5
74,1778244895.559,1,right,4.5
74,1778244895.575,1,right,4.5
74,1778244895.59,1,right,4.5
74,1778244895.607,1,right,4.5
74,1778244895.623,1,right,4.5
74,1778244895.639,1,right,4.5
74,1778244895.657,1,right,4.5
74,1778244895.672,1,right,4.5
74,1778244895.688,1,right,4.5
74,1778244895.704,1,right,4.5
74,1778244895.72,1,right,4.5
74,1778244895.737,1,right,4.5
74,1778244895.752,1,right,4.5
74,1778244895.768,1,right,4.5
74,1778244895.785,1,right,4.5
74,1778244895.801,1,right,4.5
74,1778244895.898,1,left,4.5
74,1778244895.913,1,left,4.5
74,1778244895.93,1,left,4.5
74,1778244895.946,1,left,4.5
74,1778244895.962,1,left,4.5
74,1778244895.979,1,left,4.5
74,1778244895.995,1,left,4.5
74,1778244896.011,1,left,4.5
74,1778244896.028,1,left,4.5
74,1778244896.044,1,left,4.5
74,1778244896.06,1,left,4.5
74,1778244896.076,1,left,4.5
74,1778244896.093,1,left,4.5
74,1778244896.109,1,left,4.45
74,1778244896.126,1,left,4.4
74,1778244896.142,1,left,4.35
74,1778244896.159,1,left,4.3
74,1778244896.175,1,left,4.25
74,1778244896.192,1,left,4.2
74,1778244896.208,1,left,4.15
74,1778244896.224,1,left,4.1
74,1778244896.24,1,left,4.05
74,1778244896.256,1,left,4.0
74,1778244896.273,1,left,3.95
74,1778244896.289,1,left,3.9
74,1778244896.305,1,left,3.85
74,1778244896.322,1,left,3.8
74,1778244896.338,1,left,3.75
74,1778244896.354,1,left,3.7
74,1778244896.371,1,left,3.65
74,1778244896.387,1,left,3.6
74,1778244896.404,1,left,3.55
74,1778244896.421,1,left,3.5
74,1778244896.437,1,left,3.6
74,1778244896.454,1,left,3.7
74,1778244896.47,1,left,3.8
74,1778244896.486,1,left,3.9
74,1778244896.503,1,left,4.0
74,1778244896.519,1,left,4.1
74,1778244896.535,1,left,4.2
74,1778244896.552,1,left,4.3
74,1778244896.568,1,left,4.4
74,1778244896.584,1,left,4.5
74,1778244896.927,1,left,2.273
74,1778244896.943,1,left,2.373
74,1778244896.959,1,left,2.473
74,1778244896.975,1,left,2.573
74,1778244896.991,1,left,2.673
74,1778244897.008,1,left,2.773
74,1778244897.025,1,left,2.873
74,1778244897.041,1,left,2.973
74,1778244897.057,1,left,3.073
74,1778244897.073,1,left,3.173
74,1778244897.091,1,left,3.273
74,1778244897.106,1,left,3.373
74,1778244897.122,1,left,3.473
74,1778244897.513,1,left,2.264
74,1778244897.529,1,left,2.364
74,1778244897.545,1,left,2.464
74,1778244897.561,1,left,2.564
74,1778244897.578,1,left,2.664
74,1778244897.594,1,left,2.764
74,1778244897.742,1,right,3.664
74,1778244897.758,1,right,3.764
74,1778244897.775,1,right,3.864
74,1778244897.791,1,right,3.964
74,1778244897.807,1,right,4.064
74,1778244897.824,1,right,4.164
74,1778244897.84,1,right,4.264
74,1778244897.856,1,right,4.364
74,1778244897.873,1,right,4.464
74,1778244897.889,1,right,4.5
74,1778244897.905,1,right,4.5
74,1778244897.922,1,right,4.5
74,1778244897.938,1,right,4.5
74,1778244897.954,1,right,4.5
74,1778244897.97,1,right,4.5
74,1778244897.986,1,right,4.5
74,1778244898.003,1,right,4.5
74,1778244898.019,1,right,4.5
74,1778244898.036,1,right,4.5
74,1778244898.457,1,left,4.5
74,1778244898.473,1,left,4.5
74,1778244898.489,1,left,4.5
74,1778244898.505,1,left,4.5
74,1778244898.521,1,left,4.45
74,1778244898.538,1,left,4.4
74,1778244898.554,1,left,4.35
74,1778244898.57,1,left,4.3
74,1778244898.586,1,left,4.25
74,1778244898.603,1,left,4.2
74,1778244898.619,1,left,4.15
74,1778244898.635,1,left,4.1
74,1778244898.652,1,left,4.05
74,1778244898.668,1,left,4.0
74,1778244898.684,1,left,3.95
74,1778244898.7,1,left,3.048
74,1778244898.716,1,left,2.283
74,1778244899.574,1,left,2.294
74,1778244899.591,1,left,2.394
74,1778244899.607,1,left,2.494
74,1778244899.623,1,left,2.594
74,1778244899.64,1,left,2.694
74,1778244899.656,1,left,2.794
74,1778244899.672,1,left,2.894
74,1778244899.688,1,left,2.994
74,1778244899.705,1,left,3.094
74,1778244899.721,1,left,3.194
74,1778244899.737,1,left,3.294
74,1778244899.754,1,left,3.394
74,1778244899.77,1,left,3.494
74,1778244899.786,1,left,3.594
74,1778244899.803,1,left,3.694
74,1778244899.819,1,left,3.794
74,1778244899.835,1,left,3.894
74,1778244899.851,1,left,3.994
74,1778244899.868,1,left,4.094
74,1778244899.884,1,left,4.194
74,1778244899.9,1,left,4.294
74,1778244899.916,1,left,4.394
74,1778244899.932,1,left,4.494
74,1778244899.949,1,left,4.5
74,1778244899.965,1,left,4.5
74,1778244899.981,1,left,4.5
74,1778244899.998,1,left,4.5
74,1778244900.014,1,left,4.5
74,1778244900.03,1,left,4.5
74,1778244900.046,1,left,4.5
74,1778244900.062,1,left,4.5
74,1778244900.078,1,left,4.5
74,1778244900.094,1,left,4.5
74,1778244900.111,1,left,4.5
74,1778244900.127,1,left,4.5
74,1778244900.142,1,left,4.5
74,1778244900.16,1,left,4.5
74,1778244900.175,1,left,4.5
74,1778244900.191,1,left,4.5
74,1778244900.208,1,left,4.5
74,1778244900.224,1,left,4.5
74,1778244900.24,1,left,4.5
74,1778244900.615,1,right,4.5
74,1778244900.631,1,right,4.5
74,1778244900.647,1,right,4.5
74,1778244900.663,1,right,4.5
74,1778244900.68,1,right,4.5
74,1778244900.696,1,right,4.5
74,1778244900.712,1,right,4.5
74,1778244900.728,1,right,4.5
74,1778244900.744,1,right,4.5
74,1778244900.761,1,right,4.5
74,1778244900.776,1,right,4.5
74,1778244900.793,1,right,4.5
74,1778244900.809,1,right,4.5
74,1778244900.825,1,right,4.5
74,1778244900.841,1,right,4.5
74,1778244900.857,1,right,4.5
74,1778244900.874,1,right,4.5
74,1778244900.89,1,right,4.5
74,1778244900.906,1,right,4.5
74,1778244900.923,1,right,4.5
74,1778244900.939,1,right,4.5
74,1778244901.247,1,right,2.28
74,1778244901.264,1,right,2.38
74,1778244901.28,1,right,2.48
74,1778244901.297,1,right,2.58
74,1778244901.312,1,right,2.68
74,1778244901.328,1,right,2.78
74,1778244901.344,1,right,2.88
74,1778244901.361,1,right,2.98
74,1778244901.377,1,right,3.08
74,1778244901.393,1,right,3.18
74,1778244901.409,1,right,3.28
74,1778244901.425,1,right,3.38
74,1778244901.441,1,right,3.48
74,1778244901.458,1,right,3.58
74,1778244901.474,1,right,3.68
74,1778244901.49,1,right,3.78
74,1778244901.506,1,right,3.88
74,1778244901.522,1,right,3.98
74,1778244901.539,1,right,4.08
74,1778244901.555,1,right,4.18
74,1778244901.572,1,right,4.28
74,1778244901.588,1,right,3.942
74,1778244901.604,1,right,3.638
74,1778244901.621,1,right,3.364
74,1778244901.637,1,right,3.464
74,1778244901.653,1,right,2.958
74,1778244901.669,1,right,2.752
74,1778244901.686,1,right,2.852
74,1778244901.702,1,right,2.657
74,1778244901.718,1,right,2.757
74,1778244901.734,1,right,2.535
74,1778244901.749,1,right,2.372
74,1778244901.766,1,right,2.472
74,1778244901.782,1,right,2.314
74,1778244902.091,1,right,2.255
74,1778244902.107,1,right,2.355
74,1778244902.124,1,right,2.455
74,1778244902.14,1,right,2.299
74,1778244902.156,1,right,2.399
74,1778244902.172,1,right,2.499
74,1778244902.189,1,right,2.599
74,1778244902.205,1,right,2.699
74,1778244902.221,1,right,2.799
74,1778244902.237,1,right,2.899
74,1778244902.253,1,right,2.999
74,1778244902.27,1,right,3.099
74,1778244902.286,1,right,3.199
74,1778244902.303,1,right,3.299
74,1778244902.318,1,right,3.399
74,1778244902.334,1,right,3.499
74,1778244902.351,1,right,3.599
74,1778244902.367,1,right,3.699
74,1778244902.383,1,right,3.799
74,1778244902.399,1,right,3.899
74,1778244902.415,1,right,3.999
74,1778244902.432,1,right,4.099
74,1778244902.448,1,right,4.199
74,1778244902.465,1,right,4.299
74,1778244902.481,1,right,4.399
74,1778244902.725,1,left,4.5
74,1778244902.741,1,left,4.5
74,1778244902.757,1,left,4.5
74,1778244902.773,1,left,4.5
74,1778244902.789,1,left,4.5
74,1778244902.805,1,left,4.5
74,1778244902.822,1,left,4.5
74,1778244902.838,1,left,4.5
74,1778244902.854,1,left,4.5
74,1778244902.87,1,left,4.5
74,1778244902.886,1,left,4.5
74,1778244902.903,1,left,4.5
74,1778244902.919,1,left,4.5
74,1778244902.935,1,left,4.5
74,1778244902.952,1,left,4.5
74,1778244902.968,1,left,4.5
74,1778244902.984,1,left,4.5
74,1778244903.0,1,left,4.5
74,1778244903.015,1,left,4.5
74,1778244903.032,1,left,4.5
74,1778244903.048,1,left,4.5
74,1778244903.064,1,left,4.5
74,1778244903.081,1,left,4.5
74,1778244903.097,1,left,4.5
74,1778244903.113,1,left,4.5
74,1778244903.129,1,left,4.5
74,1778244903.145,1,left,4.5
74,1778244903.162,1,left,4.5
74,1778244903.178,1,left,4.5
74,1778244903.194,1,left,4.5
74,1778244903.21,1,left,4.5
74,1778244903.227,1,left,4.5
74,1778244903.243,1,left,4.5
74,1778244903.26,1,left,4.5
74,1778244903.276,1,left,4.5
74,1778244903.292,1,left,4.5
74,1778244903.31,1,left,4.5
74,1778244903.325,1,left,4.5
74,1778244903.341,1,left,4.5
74,1778244903.357,1,left,4.5
74,1778244903.374,1,left,4.5
74,1778244903.39,1,left,4.5
74,1778244903.406,1,left,4.5
74,1778244903.423,1,left,4.5
74,1778244903.439,1,left,4.5
74,1778244903.455,1,left,4.5
74,1778244903.471,1,left,4.5
74,1778244903.487,1,left,4.5
74,1778244903.503,1,left,4.5
74,1778244903.519,1,left,4.5
74,1778244903.536,1,left,4.5
74,1778244903.552,1,left,4.5
74,1778244903.568,1,left,4.5
74,1778244903.585,1,left,4.5
74,1778244903.601,1,left,4.5
74,1778244903.617,1,left,4.5
74,1778244903.829,1,left,2.269
74,1778244903.846,1,left,2.369
74,1778244903.862,1,left,2.469
74,1778244903.878,1,left,2.569
74,1778244903.895,1,left,2.669
74,1778244903.911,1,left,2.769
74,1778244903.927,1,left,2.869
74,1778244903.944,1,left,2.969
74,1778244903.96,1,left,3.069
74,1778244903.976,1,left,3.169
74,1778244903.992,1,left,3.269
74,1778244904.008,1,left,3.369
74,1778244904.025,1,left,3.469
74,1778244904.041,1,left,3.569
74,1778244904.057,1,left,3.669
74,1778244904.073,1,left,3.769
74,1778244904.268,1,left,2.261
74,1778244904.285,1,left,2.361
74,1778244904.301,1,left,2.461
74,1778244904.317,1,left,2.561
74,1778244904.333,1,left,2.661
74,1778244904.349,1,left,2.761
74,1778244904.366,1,left,2.861
74,1778244904.382,1,left,2.961
74,1778244905.03,1,left,2.209
74,1778244905.03,1,right,2.209
74,1778244905.046,1,left,2.309
74,1778244905.062,1,left,2.409
74,1778244905.078,1,left,2.509
74,1778244905.095,1,left,2.609
74,1778244905.111,1,left,2.709
74,1778244905.127,1,left,2.809
74,1778244905.144,1,left,2.909
74,1778244905.16,1,left,3.009
74,1778244905.176,1,left,3.109
74,1778244905.193,1,left,3.209
74,1778244905.209,1,left,3.309
74,1778244905.226,1,left,3.409
74,1778244905.242,1,left,3.509
74,1778244905.258,1,left,3.609
74,1778244905.273,1,left,3.709
74,1778244905.29,1,left,3.809
74,1778244905.306,1,left,3.909
74,1778244905.321,1,left,4.009
74,1778244905.338,1,left,4.109
74,1778244905.354,1,left,4.209
74,1778244905.371,1,left,4.309
74,1778244905.387,1,left,4.409
74,1778244905.404,1,left,4.5
74,1778244905.42,1,left,4.5
74,1778244905.437,1,left,4.5
74,1778244905.453,1,left,4.5
74,1778244905.469,1,left,4.5
74,1778244905.486,1,left,4.5
74,1778244905.502,1,left,4.5
74,1778244906.185,1,left,4.5
74,1778244906.202,1,left,4.5
74,1778244906.218,1,left,4.5
74,1778244906.234,1,left,4.5
74,1778244906.25,1,left,4.5
74,1778244906.266,1,left,4.5
74,1778244906.282,1,left,4.5
74,1778244906.297,1,left,4.5
74,1778244906.314,1,left,4.5
74,1778244906.33,1,left,4.5
74,1778244906.346,1,left,4.5
74,1778244906.363,1,left,4.5
74,1778244906.379,1,left,4.5
74,1778244906.396,1,left,4.5
74,1778244906.412,1,left,4.5
74,1778244906.428,1,left,4.5
74,1778244906.445,1,left,4.5
74,1778244906.461,1,left,4.05
74,1778244906.478,1,left,4.15
74,1778244906.494,1,left,4.25
74,1778244906.51,1,left,4.2
74,1778244906.526,1,left,4.15
74,1778244906.542,1,left,4.1
74,1778244906.559,1,left,4.05
74,1778244906.575,1,left,4.0
74,1778244906.591,1,left,3.95
74,1778244906.607,1,left,3.9
74,1778244906.623,1,left,3.85
74,1778244906.639,1,left,3.8
74,1778244906.656,1,left,3.75
74,1778244906.672,1,left,3.7
74,1778244906.688,1,left,3.65
74,1778244906.704,1,left,3.6
74,1778244906.72,1,left,3.55
74,1778244906.736,1,left,3.5
74,1778244906.752,1,left,3.45
74,1778244906.768,1,left,3.4
74,1778244906.784,1,left,3.35
74,1778244906.8,1,left,3.3
74,1778244906.817,1,left,3.25
74,1778244906.833,1,left,3.35
74,1778244906.849,1,left,3.45
74,1778244906.866,1,left,3.55
74,1778244906.882,1,left,3.65
74,1778244906.898,1,left,3.75
74,1778244906.915,1,left,3.85
74,1778244906.931,1,left,3.95
74,1778244906.947,1,left,4.05
74,1778244906.964,1,left,4.15
74,1778244906.98,1,left,4.25
74,1778244906.997,1,left,4.35
74,1778244907.013,1,left,4.45
74,1778244907.029,1,left,4.5
74,1778244907.046,1,left,4.5
74,1778244907.062,1,left,4.5
74,1778244907.078,1,left,4.5
74,1778244907.094,1,left,4.5
74,1778244907.11,1,left,4.5
74,1778244907.126,1,left,4.5
74,1778244907.143,1,left,4.5
74,1778244907.159,1,left,4.5
74,1778244907.175,1,left,4.5
74,1778244907.436,1,right,4.5
74,1778244907.453,1,right,4.5
74,1778244907.469,1,right,4.5
74,1778244907.485,1,right,4.5
74,1778244907.501,1,right,4.5
74,1778244907.517,1,right,4.5
74,1778244907.533,1,right,4.5
74,1778244907.549,1,right,4.45
74,1778244907.566,1,right,4.4
74,1778244907.582,1,right,4.35
74,1778244907.598,1,right,4.3
74,1778244907.614,1,right,4.25
74,1778244907.63,1,right,4.2
74,1778244907.647,1,right,4.15
74,1778244907.663,1,right,4.1
74,1778244907.68,1,right,4.05
74,1778244907.696,1,right,4.15
74,1778244907.713,1,right,4.25
74,1778244907.729,1,right,4.35
74,1778244907.745,1,right,4.45
74,1778244907.761,1,right,4.5
74,1778244907.777,1,right,4.5
74,1778244907.794,1,right,4.5
74,1778244907.81,1,right,4.5
74,1778244907.826,1,right,4.5
74,1778244907.843,1,right,4.5
74,1778244907.859,1,right,4.5
74,1778244907.875,1,right,4.5
74,1778244907.891,1,right,4.5
74,1778244907.908,1,right,4.5
74,1778244907.924,1,right,4.6
74,1778244907.94,1,right,4.7
74,1778244907.957,1,right,4.8
74,1778244907.973,1,right,4.9
74,1778244907.989,1,right,5.0
74,1778244908.005,1,right,5.1
74,1778244908.022,1,right,5.2
74,1778244908.038,1,right,5.3
74,1778244908.054,1,right,2.922
74,1778244908.071,1,right,2.72
74,1778244908.572,1,right,2.277
74,1778244908.588,1,right,2.377
74,1778244908.605,1,right,2.477
74,1778244908.622,1,right,2.577
74,1778244908.638,1,right,2.677
74,1778244908.654,1,right,2.777
74,1778244908.669,1,right,2.877
74,1778244908.687,1,right,2.977
74,1778244908.702,1,right,3.077
74,1778244908.718,1,right,3.177
74,1778244908.734,1,right,3.277
74,1778244908.751,1,right,3.377
74,1778244908.767,1,right,3.477
74,1778244908.783,1,right,3.577
74,1778244908.799,1,right,3.677
74,1778244908.815,1,right,3.777
74,1778244908.832,1,right,3.877
74,1778244908.847,1,right,3.977
74,1778244908.864,1,right,4.077
74,1778244908.88,1,right,4.177
74,1778244908.896,1,right,4.277
74,1778244908.912,1,right,4.377
74,1778244908.928,1,right,4.477
74,1778244908.945,1,right,4.577
74,1778244908.962,1,right,4.677
74,1778244908.978,1,right,4.777
74,1778244908.994,1,right,4.877
74,1778244909.01,1,right,4.977
74,1778244909.027,1,right,5.077
74,1778244909.043,1,right,5.177
74,1778244909.059,1,right,5.277
74,1778244909.075,1,right,5.377
74,1778244909.452,2,left,4.5
74,1778244909.466,2,left,4.5
74,1778244909.482,2,left,4.5
74,1778244909.498,2,left,4.5
74,1778244909.515,2,left,4.5
74,1778244909.531,2,left,4.5
74,1778244909.547,2,left,4.5
74,1778244909.564,2,left,4.5
74,1778244909.58,2,left,4.5
74,1778244909.596,2,left,4.5
74,1778244909.612,2,left,4.5
74,1778244909.628,2,left,4.5
74,1778244909.645,2,left,4.5
74,1778244909.66,2,left,4.5
74,1778244909.677,2,left,4.5
74,1778244909.693,2,left,4.5
74,1778244909.709,2,left,4.5
74,1778244909.726,2,left,4.5
74,1778244909.742,2,left,4.5
74,1778244909.758,2,left,4.5
74,1778244909.775,2,left,4.5
74,1778244909.791,2,left,4.5
74,1778244909.807,2,left,4.5
74,1778244909.823,2,left,4.5
74,1778244909.839,2,left,4.5
74,1778244909.856,2,left,4.5
74,1778244909.872,2,left,4.5
74,1778244909.888,2,left,4.5
74,1778244909.904,2,left,4.5
74,1778244909.92,2,left,4.5
74,1778244909.937,2,left,4.5
74,1778244909.953,2,left,4.5
74,1778244909.969,2,left,4.5
74,1778244909.985,2,left,4.5
74,1778244910.001,2,left,4.5
74,1778244910.017,2,left,4.5
74,1778244910.034,2,left,4.5
74,1778244910.05,2,left,4.5
74,1778244910.373,2,left,2.297
74,1778244910.389,2,left,2.397
74,1778244910.405,2,left,2.497
74,1778244910.422,2,left,2.597
74,1778244910.438,2,left,2.697
74,1778244910.455,2,left,2.797
74,1778244910.47,2,left,2.897
74,1778244910.486,2,left,2.997
74,1778244910.502,2,left,3.097
74,1778244910.518,2,left,3.197
74,1778244910.535,2,left,3.297
74,1778244910.552,2,left,3.397
74,1778244910.567,2,left,3.497
74,1778244910.583,2,left,3.597
74,1778244910.599,2,left,3.697
74,1778244910.616,2,left,3.797
74,1778244910.632,2,left,3.897
74,1778244910.858,2,left,2.259
74,1778244910.875,2,left,2.359
74,1778244910.89,2,left,2.459
74,1778244910.907,2,left,2.559
74,1778244910.923,2,left,2.659
74,1778244910.939,2,left,2.759
74,1778244910.957,2,left,2.859
